Id,Title,Description,LikeCount,DislikeCount,ViewCount,FavoriteCount,CommentCount,PublishedAt,Channel Id,Channel Title,Tags,Thumbnail Default,ImageText,ContainsText
9zoDen4B0VE,b'Gimnasio Olimpo Gerena',b'Indoor Walking',2,1,1731,0,0,2011-06-11T07:03:19.000Z,UCsRy-SoHXZm62DyOf_v8LNA,Olimpogerena,"['indoor walking', 'gimnasio olimpo gerena']",b'https://i.ytimg.com/vi/9zoDen4B0VE/default.jpg',,
VTzDVZhX45g,b'Flex Arriving @ 2009 NPC Bev Francis Atlantic States Championships',b'Flex Arriving @ 2009 NPC Bev Francis Atlantic States Championships',5,2,1731,0,1,2009-06-07T16:38:09.000Z,UCLd-WU7hZ3V1PnJY0BCckog,mg659er2,"['Flex', 'Arriving', '2009', 'NPC', 'Bev', 'Francis', 'Atlantic', 'States', 'Championships']",b'https://i.ytimg.com/vi/VTzDVZhX45g/default.jpg',,
WPmFcG3FW0M,b'Sparring with yassine elmachi',b'doing rouns with yassine',1,1,1731,0,0,2009-02-15T19:05:47.000Z,UCavG6jQUysIlKgFanII9A9Q,Fighting Fit,"['Sparring', 'with', 'yassine', 'elmachi']",b'https://i.ytimg.com/vi/WPmFcG3FW0M/default.jpg',,
7RLXRXq91VA,b'Gym Antics',"b""Haven't been uploading for the past few months due to bad weather and us not being able to get together. So here are three short videos for you guys. Soon to be a lot more activity on this channel. So yeah enjoy and stuff\n\nNas - Nas Is Like \nHome Brew - Tuesday\nKeyboard Cat (obviously)""",16,1,1731,0,12,2012-12-09T14:06:58.000Z,UCwAfKP-IM5Bw0e8T4L_pTEQ,Jump Era,"['Running', 'Training', 'Tricks', 'Team', 'DFblog', 'Kyle', 'Jamie', 'Kieran', 'Sam', 'Ryan', 'gym', 'Kingston', 'Kingston Gymnastics Center', 'free running', 'parkour', 'fun', 'crap', 'random', 'rain', 'england', 'has', 'fucking', 'awful', 'weather']",b'https://i.ytimg.com/vi/7RLXRXq91VA/default.jpg',,
VPoY5LGhEMs,b'Free Pilates Exercises - Seated Rotation - Lesson 14',"b""http://www.free-pilates-exercises.com/ Here's another great back-strengthening exercise for you - simple, but challenging to get right. This one works your lower back muscles and your side muscles, while your abs have to engage to keep you in place. Think slow and controlled, and don't hold your breath!""",2,0,1730,0,0,2009-04-21T17:02:45.000Z,UCXUWtzy_8wKm9vcBMvuwHhQ,pilatesathome,"['free', 'pilates', 'exercises', 'at', 'home', 'fitness', 'workout']",b'https://i.ytimg.com/vi/VPoY5LGhEMs/default.jpg',,
VXe_82MB1Sk,b'Filmati Rimini Wellness 2009',b'Immagini Rimini Wellness 2009',1,0,1730,0,1,2009-05-20T14:06:46.000Z,UCjAuH6U68sECp24XxGs-tLA,mrjekill73,"['Sport', 'Rimini', 'Fiera', 'mrjekill73', 'Gioia Tauro', 'Rimini Wellness']",b'https://i.ytimg.com/vi/VXe_82MB1Sk/default.jpg',,
ZebNJNajyZQ,"b'CKB - ""THE NEXT GENERATION"" Avance de las pr\xc3\xb3ximas coreograf\xc3\xadas..'",b'Este video es una recopilacion de varios clips de coreograf\xc3\xadas de fitness de combate e incluye una intro a un trabajo de manoplas adaptado con soporte musical para entrenamientos por parejas.\nM\xc3\xa1s inf: fabian@fabiancuenca.com\nFacebook: Cardiokickbox Group',16,1,1730,0,0,2014-08-20T19:13:32.000Z,UCjWec-yFw8UKTumjSJI7m7w,FABIAN CUENCA CKB,"['FABIAN CUENCA', 'CKB', 'CARDIOKICKBOX', 'FITNESS DE COMBATE', 'AEROBOX', 'CARDIOBOX', 'AEROBOXING', 'CARDIOKICKBOXING', 'BOX FITNESS', 'FITNESS BOXING', 'AEROBIC', 'FIGHT DO', 'BODY COMBAT', 'STEEL COMBAT', 'FIT COMBAT', 'FIT KOMBAT', 'Choreography (Profession)', 'Generation', 'Next', 'Dance (Interest)']",b'https://i.ytimg.com/vi/ZebNJNajyZQ/default.jpg',,
HZLdlbXrxbs,b'IHGF Highland Games WCH 2013 - heavy hammer (X/7.)',"b'IHGF Highland Games Amateur World Championship 2013\nF\xc3\xbcrstenwalde, Germay - part X/7.\nheavy hammer 22 lb (10 kg) best result: Kyle Randalls 31.43 m (103.1 feet)'",4,0,1729,0,0,2013-07-14T21:16:22.000Z,UC7Iwj0rq-X2-R-1cnaTAD5Q,O2TVGyor,"['IHGF', 'Highland games', 'fürstenwalde', 'open stone', 'jimmy van de walle', 'pieter karst bouma', 'fazekas róbert', 'szabó attila', 'daniel dorow', 'markus vortride', 'francis brebner', 'david frey', 'martin schiller', 'kyle randalls', 'moe westmoreland', 'franz ritter', 'chad ullom', 'marian katrusa', 'amroun amine', 'ghgf']",b'https://i.ytimg.com/vi/HZLdlbXrxbs/default.jpg',,
KbUXVAKhiqg,b'Peel Regional Police Pipe Band Medley at Alma',"b'grade 1 pipe band medley pipe band competition at Alma Highland Games, Alma, MI, Sunday, May 30, 2010'",6,2,1729,0,0,2010-06-01T22:22:05.000Z,UC5NODyywjCra9NClh89voFw,Jeff Craig,"['Peel Regional Police Pipe Band', 'Alma Highland Games', 'bagpipes', 'snare drum', 'tenor drum', 'bass drum']",b'https://i.ytimg.com/vi/KbUXVAKhiqg/default.jpg',,
5nUMiR-e2hE,b'Increase Your Deadlift Gip',"b""Having a weak deadlift due to your grip failing is a poor excuse. Unless you're repping a 800 pound car deadlift put those straps away and spend more effort and time on those hands. Stronger hands will enable weights to feel lighter, and give you more control for all your gym movements.\r\n\r\nAlso, if you're a grip junkie deadlifts double overhand are a great way to break a plateua on grippers. They compliment eachother greatly.""",20,2,1729,0,24,2012-08-08T07:03:17.000Z,UCZaZE3wd44cMsMNvUKOE8ZQ,dwreinard,"['deadlift', 'increase', 'better', 'dead', 'lift', 'barbell', 'york', 'bar', 'olympic', 'grip', 'hand', 'strength', 'support', 'hold', 'gripper', 'straps', 'strongman']",b'https://i.ytimg.com/vi/5nUMiR-e2hE/default.jpg',,
RAJ6WohAiTU,b'How to Avoid Yoga Injuries',b'Instructor Ashley West Roberts shows you the proper way to do three common yoga poses in order to avoid common back and knee injuries.',6,0,1728,0,2,2011-05-30T17:48:57.000Z,UCFCYlMxPTxgKpC4XF2tHANg,theahhmoment,"['Yoga', 'Ashley', 'West', 'Roberts', 'Namaste', 'Oakland', 'California', 'Injuries', 'Downward-Facing', 'Dog', 'Pose', 'Four-Limbed', 'Staff']",b'https://i.ytimg.com/vi/RAJ6WohAiTU/default.jpg',,
v3HvP2itfJ4,b'Bankdr\xc3\xbccken Rheinland Cup 2013 GRAWA',b'Leider etwas unscharf\n1.versuch 160kg\n2.versuch 170kg fail\n3.versuch 170kg',36,4,1728,0,15,2013-08-04T20:08:16.000Z,UCtcw_KFUsS5i8BY0YfzBBnQ,Bankdrücken mit Marc,"['Bench Press', 'RAW', 'power', 'powerlifting', 'Training', 'Fitness', 'Cup', 'Wonder', 'World']",b'https://i.ytimg.com/vi/v3HvP2itfJ4/default.jpg',,
gOTm8nwq1L0,b'Pilates Reformer & Gyrotonic in Warrington',b'Saints R.L.F.C sample Pilates V2 Max Plus\xe2\x84\xa2 Reformer & the GYROTONIC\xc2\xae expansion system at our St. Helens/Warrington locations',4,1,1727,0,0,2012-03-10T16:53:38.000Z,UCuWQIC4gpUfzTOqrax6izuQ,Nisha Srivastava,"['Pilates', 'Gyrotonic', 'Warrington', 'Reformer']",b'https://i.ytimg.com/vi/gOTm8nwq1L0/default.jpg',,
GDDqCeCnK64,b'Home Gym or Not? - How I Train',b'TICKETS: Dan Pena Movie World Premiere in London: http://londonreal.link/pena-yt\niPhone cut out early!\nHave you tried my Kettlebell Hell Challenge yet on the Academy?:\nhttp://bit.ly/BuildTheBestYouNOW\n\nSUBSCRIBE ON YOUTUBE: \nhttp://bit.ly/SubscribeToLondonReal\n\nhttp://www.londonreal.tv\nhttp://www.londonrealacademy.com -\n\nLondon Real Academy: \nBUSINESS ACCELERATOR: https://londonreal.tv/biz\nLIFE ACCELERATOR: https://londonreal.tv/life\nBROADCAST YOURSELF: https://londonreal.tv/by\nSPEAK TO INSPIRE: https://londonreal.tv/inspire',33,4,1727,0,13,2015-06-08T19:30:00.000Z,UCCZVmatSqIMTTB8uExk8xEg,London Real,"['home gym', 'home gymnastics', 'home gym equipment', 'home gym workout', 'home gym setup', 'home gym tour', 'home gym ideas', 'home gym class heroes', 'home gym exercises', 'home gymnastics equipment', 'gym at home']",b'https://i.ytimg.com/vi/GDDqCeCnK64/default.jpg',,
Wb3s6iKxtpQ,b'Garrett GUNZ Leg day with squats',"b'Raw squats, leg presses, leg curls. Did reps the last 2 weeks on squats decided to do couple singles my groin was feeling good. 585 felt super easy, I just shut it down and next time I do singles ill be over 600 for sure.'",16,2,1726,0,7,2013-06-08T21:18:37.000Z,UCadDouoPe53Pi8NSEDY75Dw,Garrett GUNZ,"['Animal', 'Universal', 'Garrett GUNZ', 'squat', 'BOAD', 'Iron Rebel Power Gear']",b'https://i.ytimg.com/vi/Wb3s6iKxtpQ/default.jpg',,
RnabmnzB5Rk,"b'MY FITNESS, Wynn Macau Singapore Hong Kong China Yoga Bikini - by May Yang'","b""http://www.myfitness.com.sg/\ninfo@myfitness.com.sg\nface book: My Fitness Pte Ltd\nYouTube: My Fitness (may yang) channel\nTel: +65 63466722\n452A Joo Chiat Road Level 2, Singapore 427665\nCategory:\nSports\nLicense:\nStandard YouTube License\nCategory:\nSports\nLicense:\nMy trip in Macau - Wynn Club on sep 2012, the warm up movement it's to improve better posture, balance, build a strong core, back muscles and improve flexibility, \nBy - May Yang""",4,1,1726,0,1,2012-09-14T16:17:00.000Z,UCqk_-WmgOteKsbqUZSW4XkQ,maymyfitness,"['My Fitness', 'Fitness', 'warm up', 'Bikini', 'Bikini exercise', 'Pilates', 'yoga', 'Macau Wynn', 'Wynn hotel', 'Wynn Club', 'May', 'May Yang.', 'Singapore yoga', 'pilates singapore', 'pilates macau', 'pilates wynn macau', 'may yang', 'may yang singapore', 'may yang macau', 'my fitness china', 'pialtes china', 'my fitness singapore', 'my fitness macau', 'pilates hong kong', 'my fitness hong kong', 'may yang china', 'may yang hong kong']",b'https://i.ytimg.com/vi/RnabmnzB5Rk/default.jpg',,
5uPLHIvGN30,b'Losing Is Not An Option',"b'Here are some of the exercises Derrick did on Monday, Wednesday, and Thursday. Training 6 days a week at a bodyweight of 66 kgs, Derrick has made a decision on what weight class he will enter in at the National Championships in August. Right\nnow the focus is on getting strong and keeping tight positions and as the competition comes closer the weights will get heavier. \n\nKingsofweightlifting.com\ntwitter: @4derrick'",10,1,1725,0,6,2013-01-18T06:15:16.000Z,UCBXyQvKr-OaHUjpn3fEBsuQ,Derrick Johnson,"['Olympic weightlifting', 'USA Weightlifting', 'Santa Monica', 'Venice', 'Malibu', 'Los Angles', 'Young Jeezy Get Right', 'Kevin Gates Strong', 'Kevin Gates Annie', 'Young Dolph Just Landed', 'Young Scooter Julio', 'Juvenile Narcotics', 'Yo Gotti Disqualified', 'Gucci Mane Truth', 'Plies Mean Muggin', 'snatch', 'clean n jerk', 'training', 'intensity', 'workout', 'core', 'abs', 'back', 'rehab', 'trigger point theraphy', 'beach', 'ocean', 'motivation', 'mixtapes', 'music']",b'https://i.ytimg.com/vi/5uPLHIvGN30/default.jpg',,
itU4FQL8BYw,"b""Bodybuilding: Sandra Baker's Journey""","b""Sandra Baker, 49, of Flint, participates in Tyler's first body building contest, the Purebody Nutrition NGA Bodybuilding Extravaganza. Tyler Morning Telegraph photographer Sarah Miller followed Mrs. Baker on her journey to the July 21 show. Video by Coshandra Dillard.""",2,0,1725,0,3,2012-07-27T23:59:13.000Z,UCHsQhZeL6r-FpQJHeo2MIgA,Tyler Morning Telegraph,"['Sandra', 'Baker', 'Flint', 'Tyler', 'body', 'building', 'contest', 'Purebody', 'Nutrition', 'NGA', 'Bodybuilding', 'Extravaganza', 'Morning', 'Telegraph', 'photographer', 'Sarah', 'Miller', 'Coshandra', 'Dillard.']",b'https://i.ytimg.com/vi/itU4FQL8BYw/default.jpg',,
3BpFRnzxG9I,b'dominadas',b'T\xc3\xa9cnica y variantes de dominadas. (Peque\xc3\xb1o aporte al concurso de David D\xc3\xadaz Gil)\n\nPon tu salud y tu entrenamiento en manos de profesionales.\nwww.PrecissionFitness.es',10,1,1725,0,3,2013-11-21T20:33:46.000Z,UCOQ1HQAMCBC6Ayciux2cRhQ,Precission Fitness,"['dominadas', 'gym', 'fitness', 'gimnasio', 'pronación', 'técnica', 'correcta']",b'https://i.ytimg.com/vi/3BpFRnzxG9I/default.jpg',,
2jcSYTP6fuI,b'Body Weight Rows for a Challenge with Mr. Low Body Fat',"b""This is just a quick video to show Muata, from Mr. Low Body Fat, what type of body weight rows I'll be performing for our challenge. It's nothing special, but I still feel the burn. I felt it the next day too. Try doing 5 minutes straight.""",2,0,1724,0,1,2009-08-27T04:32:26.000Z,UCM_Z8OhTXOHXGzkVjn_nE8g,FatManUnleashed,"['bodyweight', 'body', 'weight', 'rows', 'challenge', 'muata', 'fat', 'man', 'unleashed', 'israel', 'mr', 'low', 'form', 'technique']",b'https://i.ytimg.com/vi/2jcSYTP6fuI/default.jpg',,
EAO3GfHPqOs,b'** PALESTRA TIME OUT PRATO ** STEP by Ire+Sere+Auro',b'http://www.timeoutprato.it\n\nSTEP:se vuoi aumentare il fiato e le tue capacit\xc3\xa0 di ritmo e di coordinazione questo \xc3\xa8 il corso per te. Musica trascinante e coreografie divertenti.',1,1,1721,0,0,2012-10-22T08:36:42.000Z,UC_nYsbbZ4ecuDk4ABn-3sGA,TimeOut Prato,"['TIME', 'OUT', 'PRATO', 'PALESTRA', 'PALESTRE', 'GYM', 'FITNESS', 'WELLNESS', 'TRAINING', 'LEZIONE', 'BALLO', 'COREOGRAFIA', 'Exercise', 'Exercise (options)', 'Fitness (magazine)', 'Health (Literary Genre)', 'SERENA', 'IRENE', 'AUROLA', 'SPORT', 'SPORTS', 'DANZA', 'AEROBICA', 'FIRENZE']",b'https://i.ytimg.com/vi/EAO3GfHPqOs/default.jpg',,
NABDvD72Bqc,b'Khalid Almohsinawi Competitor No 1 Final Orlando Europa 2011 Position 6th',b'Khalid Almohsinawi\r\nCompetitor No 1 \r\nFinal\r\nOrlando Europa Show 2011\r\nPosition 6th\r\nBodybuilder',13,0,1721,0,1,2011-05-15T16:14:42.000Z,UCewQlAgPIA5dTBER5TCqRfA,bodybuilduk,"['Khalid', 'Almohsinawi', 'Orlando', 'Europa', '2011', 'Bodybuilding']",b'https://i.ytimg.com/vi/NABDvD72Bqc/default.jpg',,
J5IdZZF_HKE,b'Teen Bodybuilder My Training Style and Diet (Q and A)',b'checkout my facebook page and please sub :)\n\nfacebook: https://www.facebook.com/CoonMuscle?ref=hl',31,1,1721,0,15,2014-12-28T20:30:45.000Z,UCvSOiIh2-4krculCn6GW5Lg,Coon Muscle,"['Bodybuilding (Sport)', 'Training (Industry)', 'Diet (Industry)', 'Dieting (Symptom)', 'Style', 'Weight', 'New', 'Free', 'Fitness', 'Loss', 'Dance', 'Exercise', 'Muscle', 'Freestyle', 'Workout', 'Health', 'Lose', 'Bodybuilder', 'Gym', 'Muscles', 'Personal', 'Weight Training (Hobby)', 'Flex', 'Healthy', 'Trainer', 'Nutrition', 'Posing', 'Exercises', 'Pack', 'Building', 'teen bodybuilder talking', 'teen bodybuilder training', 'teen', 'lifting', 'supplements', 'work']",b'https://i.ytimg.com/vi/J5IdZZF_HKE/default.jpg',,
LeGN4uQGAiM,b'ZAC GRIFFITH DAY 5 Workout',"b""DAY 5 is for the guys that have some extra fuel in the tank. If you're not toast from the week, go in and hit whatever you feel needs a beating. Biceps are never a major focus of mine but I included a bunch of different bi lifts to keep you busy.""",21,0,1720,0,0,2014-03-28T18:48:41.000Z,UCQ-uKnV0Bn6cWcBnFoW2MjA,ZAC GRIFFITH,"['ZAC GRIFFITH', 'ZACGRIFFITH.COM', 'TRAIN HUNT FILM', 'TRAIN HARD HUNT HARDER', 'ONLY PROTEIN', 'MATHEWS TV', 'MATHEWS', 'MATHEWS SAFARI']",b'https://i.ytimg.com/vi/LeGN4uQGAiM/default.jpg',,
IGq4wAl_t1s,b'PALESTRA STREETDANCE KIDS KONINGINNEDAG 2012 RODEN*',b'Optreden van ZUMBA KIDS (Palestra Wellnesscentre) Roden Koninginnedag 2012',0,1,1720,0,0,2012-05-06T12:19:52.000Z,UCJJ2LmVcUgzhDBRn6sUki-w,Roger Wirth,"['KONINGINNEDAG', 'RODEN', '2012', 'Powergrills', 'PALESTRA', 'STREETDANCE', 'NNKS', 'KIDS', 'wellnesscentre']",b'https://i.ytimg.com/vi/IGq4wAl_t1s/default.jpg',,
_zPRunAXGjc,b'78th Highlanders Halifax Citadel',b'New Brunswick Highland Games- Gr 1 Medley.\nFredericton 2008',4,0,1719,0,1,2008-08-05T02:35:06.000Z,UCYqcKCeJf6rc5F-wqkP3K0Q,photosnapmom,"['Pipeband', '78th', 'Halifax', 'Fredericton', '2008']",b'https://i.ytimg.com/vi/_zPRunAXGjc/default.jpg',,
lpbFOR0SaLQ,b'Status Squat - Intro: Status Squat',"b""Traccia 1 - Intro: Status Squat\n\nStatus Squat \xc3\xa8 un collettivo di 5 emcee's formatosi a Como nel luglio 2013. I suoi componenti sono Dapes, Glad, Scan, Cheddar Soul e Bare.\n\nProd. Dapes\nGrafica: Dapes, Perro\nRegistrato, mixato e masterizzato presso ROYAL SOUND RECORDS di Seregno (MB)\n\nADESSO \xc3\x88 PI\xc3\x99 TARDI\n\nhttps://www.facebook.com/statussquat""",27,2,1719,0,0,2014-06-06T17:57:21.000Z,UCW7R_fy4tfReCD5IBW4toOA,Status Squat,"['status squat', 'dapes', 'glad', 'scan', 'cheddar soul', 'intro', 'rap', 'hip hop', 'como']",b'https://i.ytimg.com/vi/lpbFOR0SaLQ/default.jpg',,
AVvZZuYM-lM,b'Bruno Ramires - Treino de B\xc3\xadceps e Tr\xc3\xadceps',"b'Treinar, treinar e treinar, assim \xc3\xa9 o dia de muitos atletas. Bruno Ramires \xc3\xa9 o exemplo que treino + dieta + suplementa\xc3\xa7\xc3\xa3o levam sim, ao corpo perfeito.\nAssista agora um v\xc3\xaddeo in\xc3\xa9dito com o treino e b\xc3\xadceps e tr\xc3\xadceps dessa fera!\n\n\nAcesse nosso site:\nhttp://revistasuplementacao.com.br/'",19,2,1719,0,1,2014-07-16T19:36:49.000Z,UCiNGz8DnzqF305kfrsjn2zw,Revista SuplementAção,"['treino', 'bruno', 'ramires', 'corpo perfeito', 'corpo', 'perfeito', 'bíceps', 'tríceps', 'atleta']",b'https://i.ytimg.com/vi/AVvZZuYM-lM/default.jpg',,
M9No-YfQNnE,b'LA FitExpo 2015 | Shawn Ray interviews Hidetada Yamagishi',"b""02/07/2015 LA - Muscular Development's Shawn Ray interviews Hidetada Yamagishi at the 2015 LA FitExpo. \n\nMore LA FitExpo coverage here:\nhttp://musculardevelopment.com/contests/fit-expo.html""",5,0,1718,0,1,2015-02-27T06:23:54.000Z,UC9xC5ClCMLOShjp1Ms0dbRw,Muscular Development Magazine,"['Hidetada Yamagishi (Person)', 'Interview (TV Genre)', 'Television (Invention)', 'Bodybuilding (Sport)', 'Shawn Ray (Film Actor)', 'Muscular Development (Magazine)']",b'https://i.ytimg.com/vi/M9No-YfQNnE/default.jpg',,
3HxsCtfRX7s,b'Body weight bench press 39 reps 182 lbs (83kg) Benas Milis',b' ',14,3,1718,0,5,2013-02-03T16:52:59.000Z,UC1gP1K6_wTBDv7UOPzaS_Ow,Arnoldas M,"['MVI', '0603']",b'https://i.ytimg.com/vi/3HxsCtfRX7s/default.jpg',,
G1htAKdgs00,b'Roberto Granda en Gorila Classic 2011.mov',b'PROGRAMA DE TV.\nREALIZADO EN CUENCA ECUADOR\nINCENTIVANDO Y PROMOCIONANDO LA PRACTICA DEL CULTURISMO Y FITNESS.',3,2,1718,0,0,2011-12-21T18:59:26.000Z,UCRDyEeAOr0GynHXwaN6cRCg,ffextrema,"['FUERZA', 'FIGURA', 'EXTREMA']",b'https://i.ytimg.com/vi/G1htAKdgs00/default.jpg',,
L0kKtOQXx4k,b'Fred Smalls Training for the 2011 Connecticut Europa',"b'IFBB Pro Fred ""Biggie"" Smalls and his crew (Wize Shabazz and Harry Jones) going hard in the gym as Fred prepares for the 2011 Connecticut Europa.'",6,1,1717,0,0,2011-06-16T16:25:19.000Z,UC6dd8fAW_146obBWF8XXZFQ,wizeshabazz,"['Fred', 'Smalls', 'Bodybuilding', 'Work', 'Out', 'Weight', 'Lift', 'Gym', 'Europa', 'fitness', 'training', 'exercise', 'workout', 'press', 'powerlifting', 'strength', 'bench', 'push']",b'https://i.ytimg.com/vi/L0kKtOQXx4k/default.jpg',,
Z7l9zewzR7o,b'Paradiso CrossFit - Bench Press',b'Paradiso CrossFit - Bench Press',3,0,1717,0,2,2011-04-15T05:58:12.000Z,UCzKhzh-nPjb_TkuI_zKQ3xg,paradisocrossfit,"['Paradiso', 'CrossFit', 'Bench', 'Press']",b'https://i.ytimg.com/vi/Z7l9zewzR7o/default.jpg',,
PHbWHjOvy60,b'Counter Balancing your Body with the Pilates Swan',"b'http://www.lifestylebylindsey.com/\r\n\r\nIn this video I go over the Swan - The Swan (with the neck roll) is a super cool Pilates Exercise! It counter stretches the spine. When we do a lot of forward stretching exercises, we can actually bunch up the muscles of the spine. This exercise stretches those muscles the other way... Counter-stretching... get it? And it can even help relieve sore back muscles!\r\n\r\nSwan is an extension exercise. It is one of the best exercises you can do as a counter stretch for the many forward flexion exercises in Pilates mat work. Swan opens the front-body, expands the chest and stretches the abdominals, hip flexors and quadriceps. Swan also strengthens. Throughout swan, the abdominals stay engaged and the shoulders, back, inner thighs, pelvic floor, glutes and hamstrings are at work.\r\n\r\nSwan opens the front-body, expands the chest and stretches the abdominals, hip flexors and quadriceps.\r\n\r\nSwan also strengthens. Throughout swan, the abdominals stay engaged and the shoulders, back, inner thighs, pelvic floor, glutes and hamstrings are at work. \r\n\r\nBenefits:\r\n\r\n * Stretches the muscles of the throat and abs.\r\n * Works the shoulder stabilizer muscles.\r\n * ""Releases"" and counterstretches the spine after all the flexing you\'ve done. As such, it is the Pilates alternative to the ""Mckenzie Extension exercise"" that is famous for relieving sore backs.\r\n\r\nhttp://www.lifestylebylindsey.com/\r\n\r\nKeywords: Lindsey Borden, Lifestyle by Lindsey, abdominals, Swan, neck roll, core strength, Pilates, back muscles, Counter-stretching, how-to, howto'",1,0,1716,0,1,2010-10-08T05:34:22.000Z,UCBCu8dfYkf9UhYaDCxo-mGA,LifestylebyLindsey,"['Lindsey Borden', 'Lifestyle by Lindsey', 'abdominals', 'Swan', 'neck roll', 'core strength', 'Pilates', 'back muscles', 'Counter-stretching', 'how-to', 'howto']",b'https://i.ytimg.com/vi/PHbWHjOvy60/default.jpg',,
s4GI5bo_nz4,b'I Am Forgiven...The Phoenix Diaries',"b'After picking up three gold medals at the National Championships I looked in the mirror, smiled, and said I Am Forgiven.\n\nThe Rise of #ThePhoenix was never about a winning a weightlifting competition but overcoming in life after the setbacks, pain, and disappointments. \n\nThe Phoenix Diaries will document training all the way into the American Open in December in Dallas where I try to go for another American Open title 10 years after winning the first one in 2003.\n\nFor more pictures follow on Instagram: 4derrick\n\nTwitter: @4derrick\n\nSFH (Stronger Faster Healthier) supplements: grassfed whey, no sugar added!\nSFH.com and enter ThePhoenix for a 10% discount \n\nMusic by Alley Boy ""Street Life""'",31,1,1716,0,5,2013-08-30T15:05:32.000Z,UCBXyQvKr-OaHUjpn3fEBsuQ,Derrick Johnson,"['Derrick Johnson', 'Oly', 'Olympic Weightlifting (Sport)', 'oly lifting', 'athlete', 'sport', 'usa weightlifting', 'the phoenix', 'gold', 'los angeles', 'venice beach', 'California (US State)', 'power', 'speed', 'snatch', 'clean & jerk', 'back squat', 'deadlift', 'Training', 'Fitness', 'Strength', 'Workout', 'music', 'alley boy']",b'https://i.ytimg.com/vi/s4GI5bo_nz4/default.jpg',,
NqVafMMsiaM,"b""Nelson Zuniga- OC's and basics""","b""Sloppy scrap footage I'm not gunna use for a sampler.""",38,3,1715,0,17,2011-12-19T05:00:41.000Z,UC3AtHEQ3Pt-80d246yWaxpg,Nelson Zuniga,"['Nelson', 'Zuniga', 'Donut', 'Boy', 'Tricking', '2011', 'original', 'combos', 'swag', 'brangdangdang', 'thank', 'you', 'based', 'god']",b'https://i.ytimg.com/vi/NqVafMMsiaM/default.jpg',,
vRUPmLaCj-E,b'Joey Adrian - RVPK Gym Sessions',"b'MTI Athlete Joey Adrian absolutely killing it in Revolutions Parkour gym in Portland Oregon. He has a ton of creative, fluid runs and lots of technical tricks. Enjoy!\n\nBe sure to check out Move to Inspire and follow us!\n\nWebsite: http://www.movetoinspire.com\nFacebook: http://www.facebook.com/movetoinspire\nInstagram: http://www.instagram.com/movetoinspire\nTwitter: http://www.twitter.com/movetoinspire'",72,0,1714,0,9,2013-10-24T20:17:43.000Z,UCMb82rZ1DlvkG8iDdh2WVAA,MoveToInspire,"['move', 'to', 'inspire', 'parkour', 'freerunning', 'grand', 'junction', 'colorado', 'missoula', 'montana', 'portland', 'oregon', 'joey', 'adrian', 'jordan', 'coquoz', 'jace', 'iley', 'kent', 'johns', 'trevor', 'rittenhouse', 'peter', 'chasteen', 'andrew', 'cavuto', 'jesse', 'vinnie', 'coryell', 'revolutions parkour']",b'https://i.ytimg.com/vi/vRUPmLaCj-E/default.jpg',,
iUyfr-xtYW4,"b""Tutorial: Basic Speed Bag - Box 'N Burn""","b'Tony Jeffries showing you the very basics of how to use the speed bag.\n\n-~-~~-~~~-~~-~-\nPlease watch: ""62: Mayweather McGregor, build up, game plans & predictions"" \nhttps://www.youtube.com/watch?v=8kX9cFW2u8A\n-~-~~-~~~-~~-~-'",13,0,1713,0,0,2013-10-02T22:31:47.000Z,UCQ9YFNCiSiQFXXgJcQQ_2iw,Box 'N Burn,"['Boxing (Martial Art)', 'Santa Monica (City/Town/Village)', 'Punching Bag', 'City (Ontology Class)', 'Tony Jeffries (Boxer)', 'speedbag', 'fitness', 'workout', 'personal trainer', 'personal training']",b'https://i.ytimg.com/vi/iUyfr-xtYW4/default.jpg',,
GYgDVnC1aKQ,b'8 Shawna Kaminski Adding This To Your Pull Up with Help Your Shoulder Pain',"b'Exercise for Injury guru, Rick Kaselj gives tips on how to deal with shoulder pain while increasing your pull up power.\n\n http://youtu.be/GYgDVnC1aKQ\n\nFor more tips and tricks, go to http://www.ChallengeWorkouts.com'",4,1,1713,0,2,2012-10-02T17:53:51.000Z,UCfF96ZFfH7bfkPEhQSl3lDw,Shawna Kaminski,"['pull up tips', 'shoulder pain and pull ups']",b'https://i.ytimg.com/vi/GYgDVnC1aKQ/default.jpg',,
UgbbKBy6fSI,b'Body-Xtreme Revolution 2 - Die Auswahl',b'Auswahl die Teilnehmer zum Vorentscheid zur 2. Staffel von Body-Xtreme Revolution. Mehr Infos unter http://www.bx-revolution.de',5,0,1713,0,1,2010-01-03T21:20:35.000Z,UCN15StcvCcn8CWzxj5En5Vg,Body-Xtreme,"['wettkampf', 'bodybuilding', 'meisterschaft', 'newcomer', 'revolution', 'body-xtreme', 'extreme', '2.', 'staffel']",b'https://i.ytimg.com/vi/UgbbKBy6fSI/default.jpg',,
G8vHakk27-I,b'[ Charly ] - Maximum au Developper coucher avant la Prise De Masse // ALTAFORME',b'Charly tente de trouver son maximum avant sa prise de masse. \nPoids de corps 86Kg.',3,0,1712,0,0,2013-12-03T00:50:16.000Z,UCAWvijJvwcZ5K6XL9qi74GQ,AltaForme Porto-Vecchio,"['developper coucher', 'bench press', 'musculation', 'reportage', 'Bodybuilding (Sport)']",b'https://i.ytimg.com/vi/G8vHakk27-I/default.jpg',,
