Id,Title,Description,LikeCount,DislikeCount,ViewCount,FavoriteCount,CommentCount,PublishedAt,Channel Id,Channel Title,Tags,Thumbnail Default,ImageText,ContainsText
H29SCohPx1s,b'Swimmer Workout - DB/Plyo Circuit Training - TopSpeed Strength & Conditioning',b'Short video illustrating a workout session for our high school swimmers. Video features Complex Training Circuit #2. Reps and sets will vary depending on the athlete being trained. Please contact Coach Potts via the TopSpeed website at www.TopSpeedTraining.com with any questions or comments.',15,1,5123,0,0,2010-11-16T08:21:05.000Z,UC1bucUgcmEkv70eFEm5YUzg,Joseph Potts,"['swimming', 'sprint', 'dumbbell', 'complex', 'training', 'javorek', 'plyometrics', 'michael', 'speed', 'strength', 'endurance', 'muscle', 'phelps', 'box', 'jumps', 'reactive', 'hurdle', 'shoulder', 'press', 'reverse', 'lunge', 'split', 'squat', 'overhead', 'tricep', 'kickbacks', 'rotation', 'hang', 'clean', 'step', 'ups', 'lateral', 'insanity', 'p90x']",b'https://i.ytimg.com/vi/H29SCohPx1s/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
f2b3vDZRy0A,b'Pumpen mit Flex Lewis & Steve Cook: Training - #DanielGildner .com',b'MEINE BEKLEIDUNG:\n\xe2\x96\xba Gymwear: http://www.danielgildner.com/barboza\n\xe2\x96\xba G.TEC: http://www.danielgildner.com/gtec\nPowered by BARBOZA\xe2\x84\xa2\n\nMEINE SUPPS:\n\xe2\x96\xba Optimum Nutrition \xe2\x96\xba RABATTE % \xe2\x96\xba http://www.danielgildner.com/optimum-nutrition\n\nMEINE SOCIAL MEDIAS & COACHING:\n\xe2\x96\xba Web: http://www.danielgildner.com #.de\n\xe2\x96\xba Facebook: http://www.danielgildner.com/facebook\n\xe2\x96\xba Twitter: http://www.danielgildner.com/twitter\n\xe2\x96\xba Instagram: http://www.danielgildner.com/instagram\n\xe2\x96\xba YouTube: http://www.danielgildner.com/youtube\n\xe2\x96\xba SoundCloud: http://www.danielgildner.com/soundcloud\n\xe2\x96\xba Podcast: http://www.danielgildner.com/podcast\n\xe2\x96\xba Google+: www.danielgildner.com/google+\n\xe2\x96\xba Tumblr: www.danielgildner.com/tumblr\n\xe2\x96\xba Ask.fm: http://www.danielgildner.com/ask\n\xe2\x96\xba SNAPCHAT! \xe2\x96\xba gildnerofficial\n\xe2\x96\xba KIK! \xe2\x96\xba dgildnerofficial',175,15,5116,0,8,2015-04-17T13:30:01.000Z,UC-BctGFg4Io0I6XGhixOc3w,Daniel Gildner,"['Daniel Gildner', 'Natural', 'Bodybuilding', 'Fitness', 'Pro']",b'https://i.ytimg.com/vi/f2b3vDZRy0A/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
IaGHTIR5MBE,b'STREET WORKOUT - Bodyweight Workout Massaka (17 years old)',b'Street Workout Massaka! I hope you enjoyed it! Ich hoffe das Video hat dir gefallen! \n\xe2\x96\xba\xe2\x96\xba\xe2\x96\xba Facebook: https://www.facebook.com/RedurBesi\n\xe2\x96\xba\xe2\x96\xba\xe2\x96\xba Instagram: http://instagram.com/redurfitnessblog\n\xe2\x96\xba\xe2\x96\xba\xe2\x96\xba Ask.fm: http://ask.fm/RedurFitnessBlog\nIch w\xc3\xbcrde mich auf eine positive Bewertung + ein Abo freuen!',167,10,5116,0,15,2014-06-09T10:35:28.000Z,UCP-yftWVJYA-oj9IttgX87w,Redur Besi Aljas,"['Redur', 'Redurfitnessblog', 'street workout', 'ghetto workout', 'frank medrano', 'bodyweight workout', 'exercise', 'Physics workout', 'chestday', 'hannibal for king', 'barstarzz', 'baristi', 'flying uwe', 'tim gabel', 'karl ess', 'alon gabbay', 'patrick reiser', 'mischa janiec', 'fitness', 'motivation', 'german', 'deutsch', '17 years old', 'gym']",b'https://i.ytimg.com/vi/IaGHTIR5MBE/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
EzC0dEIqOz8,b'XTENSAL PILATES. MAT CON FITBALL TODOS LOS NIVELES',b'Demostraci\xc3\xb3n por niveles los diferentes ejercicios de MAT Pilates modificados con Fitball. Una buena herramienta para dinamizar tus clases de MAT.',20,0,5112,0,0,2012-03-31T12:37:14.000Z,UCOEnlmhIaJF13_b6dfMjjWw,Xtensal,"['MAT', 'pilates', 'xtensal', 'www.xtensal.com', 'pilatessuelo', 'formación', 'biomecánica', 'fitball', 'pilatesaccesorios']",b'https://i.ytimg.com/vi/EzC0dEIqOz8/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
8qNX3g_ssJo,b'MR MEXICO JUVENIL Y VETERANOS 2010 CAT. HASTA 21 A\xc3\x91OS 70 KG ELIMINATORIAS',b' ',0,1,5112,0,1,2010-05-19T20:29:12.000Z,UCC5bRyV42d3VgUM-xatAa4g,Realzamelo16,['DSCF1088'],b'https://i.ytimg.com/vi/8qNX3g_ssJo/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
_zFcFplGz_Y,b'DILLIAN WHYTE',b' ',12,2,5104,0,4,2012-02-28T17:04:10.000Z,UCogJvyZSILBtHnCg1Zn7xTg,BoxingvidsUK,"['DILLIAN', 'WHYTE']",b'https://i.ytimg.com/vi/_zFcFplGz_Y/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
mT9yN7vK7Fs,b'How To Workout With Leg Weights',"b""Our beauty and fitness girl, Jessa Hinton is here to show you some exercises using leg weights. What is great about leg weights is you can adjust the weight to your strength level, and also you can do these exercises at home. Let's get moving!\n\nFor the latest tips and tricks, visit: www.modamob.com\nLike Us on Facebook!: http://facebook.com/modamob\nFollow Us on Twitter!: http://twitter.com/modamob\nCheck Us Out on Instagram: http://instagram.com/modamob\nPin Us on Pinterest!: http://pinterest.com/modamob""",97,4,5103,0,2,2014-08-29T00:43:35.000Z,UC1niGydLyKeIv3yVW8fV-rg,ModaMob,"['butt workout', 'exercise', 'fitness', 'health', 'how to exercise with leg weights', 'jessa hinton', 'leg weights', 'leg workout', 'modamob', 'workout']",b'https://i.ytimg.com/vi/mT9yN7vK7Fs/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
ChTU57pkJvk,b'AeroPilates SpaceMate.mp4',"b'This workout clip features Marjolein Brugman and the Stamina\xc2\xae AeroPilates\xc2\xae SpaceMate\xc2\xae. The SpaceMate brings basic Pilates tower exercises into your home. Everything is included in a convenient carrying bag, so you can take it with you when you travel or even take it to the office. All you need is a door with enough floor space in front of it so you can lie on the floor.'",14,0,5101,0,1,2011-01-03T17:52:37.000Z,UCfoqvkNWvn1l5R7kb4hnPZw,staminafitness,"['AeroPilates', 'Marjolein', 'Brugman', 'Pilates', 'home', 'workout', 'DVD']",b'https://i.ytimg.com/vi/ChTU57pkJvk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
_4Iiw-4ZZrM,b'Back Smash In South Beach',b'Training Back at 1am in South Beach FL 3-18-14\n \n\nMy HAND PRINTED clothing line\nwww.MindOverMatterCo.com\n\nINSTAGRAM @kevinlisakfitness\n\nBUY KLF GEAR HERE: \nhttp://www.kevinlisakfitness.com/\n\nFACEBOOK\nhttp://www.Facebook.com/KevinLisakFitness\n\n\nHOMEPAGE\nhttp://www.KevinLisakFitness.com\n\n\nTUMBL\nhttp://www.KevinLisakFitness.tumblr.com\n\n\nTwitter @KLFit \n\nThanks for watching :)\nBe sure to subscribe!',110,0,5101,0,11,2014-03-20T05:42:02.000Z,UC7zi1CHeNh7K5yZGWpDfjAg,KevinLisakFitness,"['Kevin', 'Lisak', 'Devin', 'Sherman', 'Fitness', 'workout', 'train', 'back', 'lift', 'lats', 'shredded', 'c4', 'preworkout', 'supplement', 'get', 'huge', 'brolli', 'abs', 'cut', 'showprep', 'npc', ""men's"", 'physique', 'arnold', 'body', 'bodybuilding', 'strength', 'strong', 'heavy', 'gainz', 'gains']",b'https://i.ytimg.com/vi/_4Iiw-4ZZrM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
3PlLfLx0v_k,b'Questions From My College Roommate',"b""SUPPORT MARC LOBLINER'S COMPANY AND SHOP AT TIGERFITNESS.COM! http://www.tigerfitness.com\n\nMarc and The Hollywood Militia NOW OFFER COACHING Email mlobliner@gmail.com or john.hollywood.tcoach@gmail.com\n\nTHE INTRO AND OUTRO SONG! http://www.youtube.com/watch?v=48XODFki5XI\n\nLIKE OUR FANPAGE FOR FREE STUFF EVERYDAY! http://www.facebook.com/tigerfitnessonline\n\nBUY IRON AESTHETICS CLOTHING HERE! IronAestheticsClothing.com/tigerfitness\n\nSUBSCRIBE TO MY BUSINESS CHANNEL: http://www.youtube.com/lobliner\nSUBSCRIBE TO MY POLITICAL CHANNEL: http://www.youtube.com/musclepolitics\n\nEMAIL ME ANY QUESTION! Ask The Machine--email marc@tigerfitness.com\n\nTigerFitness.com Makes The INC. 500!! https://www.tigerfitness.com/SearchResults.asp?Cat=1185\n\nMARC'S FREE BOOK FOR ULTIMATE FAT LOSS! http://www.fatlossfactorbook.com\n\nThe Whey Protein you need: http://www.MTSNutrition.com\nEthical Supplements you need: http://www.ethitechnutrition.com\nThe MUST READ Webzine: http://www.MachineMuscle.com\nThe Website to BUY SUPPLEMENTS FROM: http://www.TigerFitness.com""",332,4,5099,0,54,2013-07-24T19:26:46.000Z,UCzzYnZ8GIzfB1Vr3hk2Nj9Q,Tiger Fitness,"['muscle and fitness', 'work out routines', 'best work out', 'work out schedule', 'work out program', 'exercise routine', 'muscle weight gain', 'build muscle', 'gain muscle', 'building muscle', 'lean muscle', 'gaining muscle', 'muscle gain', 'muscle training', 'muscle growth', 'how to gain muscle', 'how to build muscle', 'bodybuilding', 'bodybuilding workouts', 'bodybuilding exercises', 'npc bodybuilder', 'ifbb', 'tigerfitness', 'tigerfitness.com', 'ethitech nutrition', 'marc lobliner', 'Lobliner', 'machine', 'mts nutrition']",b'https://i.ytimg.com/vi/3PlLfLx0v_k/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
3OnpBrvnd94,b'Workout Highlights 9-29-11',"b'All the platforms were humming during last weeks workouts at California Strength. This video features Rob Blackwell, Spencer Moorman, Jon North, Travis Cooper and Kevin Cornell practicing the Clean and Jerk.'",25,0,5096,0,11,2011-10-04T03:49:33.000Z,UCle6owuWL1uKHtS6u6usmoA,CaliforniaStrength,"['Jon', 'North', 'California', 'Strength', 'olympic', 'weightlifting', 'clean', 'and', 'jerk', 'Glenn', 'Pendlay', 'Olympic Weightlifting', 'Weightlifting', 'California Strength']",b'https://i.ytimg.com/vi/3OnpBrvnd94/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
YftI268ERvw,b'Dominadas Pull ups al ritmo La TRAVIATA rhythm Maria Callas & Di Stefano~Sempre libera SUB',"b'DEDICADO A BELCUNTO Y A SUS GATOS.\nBelcunto, ( http://www.youtube.com/user/belcunto ) me pregut\xc3\xb3 si pod\xc3\xada yo hacer un video de dominadas mirando a camara, pues los que hab\xc3\xada subido hasta entonces eran siempre de espaldas. Pens\xc3\xa9 que pod\xc3\xada hacer algo relacionado con sus v\xc3\xaddeos, aunque evidentemente mucho m\xc3\xa1s modesto, cutre y con mucho menos glamour. \n \n\n\xc2\xa1Locuras! \xc2\xa1Locuras!\nEsto es un vano delirio\nPobre mujer\nSola, abandonada\nEn este populoso desierto llamado Par\xc3\xads\n\xc2\xbfQu\xc3\xa9 puedo esperar todav\xc3\xada?\n\xc2\xbfQu\xc3\xa9 debo hacer?\nGozar\nPerecer en remolinos de voluptuosidad\nGozar\nDebo ser siempre libre y revolotear de un placer a otro\nQuiero que mi vida pase siempre por los caminos del placer\nNazca o muera el d\xc3\xada\nQue me halle siempre alegre\nVolando mi pensamiento hacia placeres siempre nuevos\n\nALFREDO\nEl amor\nEl amor es latido\nDe todo el universo\n\nVIOLETTA\n\xc2\xa1Oh amor!\n\nALFREDO\nMisterioso\nMisterioso, excelso\nMartirio y delicia del coraz\xc3\xb3n\n\nVIOLETTA\nLocuras, locuras\nGozar\nGozar\nDebo ser siempre libre y revolotear de un placer a otro\nQuiero que mi vida pase siempre por los caminos del placer\nNazca o muera el d\xc3\xada\nQue me halle siempre alegre\nVolando mi pensamiento hacia placeres siempre nuevos'",16,3,5090,0,19,2012-01-18T09:38:33.000Z,UCZPHqlKSx2redfHMbzBSkEQ,ecopin,"['belcunto', 'dominadas', 'pull-ups', 'verdi', 'maria callas', 'giuseppe di stefano', 'traviata', 'sempre libera', 'e strano', 'dominadas barra', 'flexiones barra', 'training', 'workout', 'dorsal', 'subtitulos español', 'spanish subtitle', 'spanish sub', 'follie', 'ejercicios espalda', 'ejercicios en casa']",b'https://i.ytimg.com/vi/YftI268ERvw/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
0QmRwtJThhM,b'ZACGRIFFITH.com CHEST WORKOUT',"b""TRAIN+HUNT+FILM and more at www.ZACGRIFFITH.com\n\nChest day is everyone's favorite, right? This high rep, high intensity routine will slice and build your chest just the right amount to function efficiently while maintaining athleticism. Triceps are polished off and of course abs! Don't skip any part of this routine!""",14,0,5089,0,2,2014-02-09T15:52:50.000Z,UCQ-uKnV0Bn6cWcBnFoW2MjA,ZAC GRIFFITH,"['ZAC GRIFFITH', 'TRAIN', 'HUNT', 'FILM', 'BODYBUILDING.COM', 'WIEGHT LIFT', 'Training', 'Fitness', 'Weight', 'Physical Exercise (Word)', 'SUMMIT PRODUCTIONS', 'CHEST WORKOUT', 'CHEST ROUTINE', 'Bench', 'Powerlifting', 'Strength', 'Workout', 'Chest (Body Part)', 'Press', 'Fitness (Magazine)', 'EXERCISE', 'WEIGHT LOSS', 'TRAIN TO HUNT']",b'https://i.ytimg.com/vi/0QmRwtJThhM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
I9DKLRD5KNc,b'Mestres da Academia - Motiva\xc3\xa7\xc3\xa3o',b'O melhor anabolizante \xc3\xa9 o conhecimento! Duvida? Acesse:\nhttp://www.leandrotwin.com.br/\n\nFacebook: https://www.facebook.com/oficialleandrotwin\nLeandroTwin: http://www.youtube.com/laphextwinl\nInstagram: @leandrotwin\n\nGrowth Supplements: http://www.gsuplementos.com.br/\n\nAten\xc3\xa7\xc3\xa3o: As mensagens contidas em todos os v\xc3\xaddeos de LeandroTwin n\xc3\xa3o possuem o objetivo de substituir orienta\xc3\xa7\xc3\xa3o de um profissional (independente da sua \xc3\xa1rea de atua\xc3\xa7\xc3\xa3o). O v\xc3\xaddeo \xc3\xa9 informativo. Qualquer rotina iniciada por conta pr\xc3\xb3pria \xc3\xa9 de responsabilidade do pr\xc3\xb3prio.',218,0,5087,0,9,2013-08-20T22:01:28.000Z,UCYnoX7cqNyzaoy3pJRAUqXw,Leandro Twin,"['bodybuilding', 'motivation', 'motivacao', 'fisiculturismo', 'biceps', 'triceps', 'quadriceps', 'peito', 'costas', 'dorsais', 'arnold', 'ron', 'coleman', 'jay', 'phill', 'heath', 'mr', 'olympia', 'nabba', 'ifbb', 'dexter', 'jackson', 'eduador', 'correa', 'leandro', 'twin', 'motivacaotwin', 'motivação', 'leandrotwin', 'axltijuca', 'zhasni', 'BaznoMotivation', 'MPW', 'GH15', 'SambbaMediaLegendas', 'GaleTHEBEAST', 'Morfelin.', 'jessepete', 'sorvikaira.', 'HardTrainingFB', 'no', 'pain', 'gain', 'go', 'hard', 'home', 'Morfelin', 'ADAMwontLOSE', 'Musclefactory', 'MuscleProdigyTV', 'motive-se', 'motive', 'pré-treino', 'virtual', 'pre workout', 'jack3d', '1mr']",b'https://i.ytimg.com/vi/I9DKLRD5KNc/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
frQmVoj5GtY,b'Bodybuilding Motivation - Battlefield (Legendado)',b'this is a battle!\n\nCurta a nossa p\xc3\xa1gina: http://www.facebook.com/CurtoMusculacao\nCurta a nossa p\xc3\xa1gina: http://www.facebook.com/Disciplina.Dedicacao',40,0,5086,0,2,2012-08-06T22:14:25.000Z,UCWGoOzYMx0Cw8_Z2ybg3XcA,Renan Lucas,"['Bodybuilding (Sport)', 'muscle', 'workout', 'Fitness', 'Exercise', 'hard', 'work', 'dedication']",b'https://i.ytimg.com/vi/frQmVoj5GtY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
E1q3-3MtFDU,b'C\xc3\xb3mo ganar musculatura en casa : Tips para ejercicios y fitness',"b'Subscribe Now:\nhttp://www.youtube.com/subscription_center?add_user=ehowespanol\n\nWatch More:\nhttp://www.youtube.com/ehowespanol\n\nHay muchos ejercicios que puedes hacer desde tu casa sin tener que visitar un gimnasio. Uno de ellos es para ganar masa muscular. A trav\xc3\xa9s de este video , aprende gratis c\xc3\xb3mo aumentar la masa muscular desde tu casa.\n\nExpert: Romina Sola\nBio: Trabajo como instructora de pilates hace mas de 9 a\xc3\xb1os en la zona norte de buenos aires. El pilates es parte de mi vida, es algo que quiero transmitirles a los demas, para que vivan bien y sanos.\nFilmmaker: Romina Sola\n\nSeries Description: En esta serie de videos te ense\xc3\xb1amos los mejores tips de ejercicios y fitness para tonificar tu cuerpo.'",24,4,5085,0,0,2012-12-23T20:23:54.000Z,UC9qeWXFnfuKB-tPHqiPp8dg,eHowEspanol,"['ejercicio físico', 'fitness', 'actividad física', 'salud', 'calidad de vida', 'deporte', 'bienestar', 'entrenamiento', 'estado físico', 'ejercicio en el hogar', 'aumentar masa muscular', 'ganar musculatura', 'masa muscular', 'musculatura']",b'https://i.ytimg.com/vi/E1q3-3MtFDU/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
C99C5EWjdSk,"b""Gilad's 15 Targeted Express Workouts - Back""","b'Back Workout (9:15 min)\r\nSculpt your back and improve your posture with a series of standing exercises such as lat pulls, bent-over rows, dead lifts and one arm pulley rows.\r\nA set of light hand weights recommended'",5,2,5085,0,2,2009-02-12T03:36:46.000Z,UCK9GubB2QZdd0C89aD8IuLQ,Gilad Productions Ltd,"['Gilad', ""Gilad's express workouts"", 'back workout', 'fitness dvds', 'exercise dvds', 'workout dvds']",b'https://i.ytimg.com/vi/C99C5EWjdSk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
NQ7S_IbFhds,b'big news at garcia gym EsNews Boxing',"b""In this http://www.esnewsreporting.com video we take a look at the story behind the story. \nEsNews is a sports channel talking to stars, celebs, trainers, fans and reporters. \n\nFollow us on Twitter http://www.twitter.com/seckbach.\n\nFacebook - http://www.facebook.com/EsNewsReporting.\n\nWe also produce the Robert Garcia Reality Show here's the link to playlist - http://www.youtube.com/playlist?list=PLACAD803266666667\n\ndon't forget to sub http://www.youtube.com/esnews""",130,2,5085,0,40,2014-02-06T09:05:24.000Z,UCI-Oq7oFGakzSzHFlTtsUsQ,ESNEWS,"['elie seckbach', 'esnews', 'boxing', 'boxeo']",b'https://i.ytimg.com/vi/NQ7S_IbFhds/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
bAc8I4-n95o,b'Bremshey RN5 -juoksumatto testiss\xc3\xa4',"b'http://www.kuntokauppa.fi/juoksumatto_bremshey_rn5\nJuoksumatto Bremshey RN5 pikatestauksessa. Testiss\xc3\xa4 k\xc3\xa4yv\xc3\xa4t ilmi juoksumaton vankka rakenne, hyv\xc3\xa4 teho ja juoksutuntuma sek\xc3\xa4 helppok\xc3\xa4ytt\xc3\xb6isyys. Bremsheyn juoksumatot ovat Tunturi Fitness B.V. -konsernin valmistamia ja niiden tukkuri Suomessa on Tunturi-Hellberg Oy.'",4,0,5083,0,0,2013-10-30T10:15:16.000Z,UCN8_6d99w76RX5km3cJmhHQ,Kuntokauppa.fi,"['Bremshey RN5', 'juoksumatto', 'juoksumatot', 'Bremshey', 'Tunturi', 'juoksumatto-testi', 'Accell (Business Operation)', 'treadmill', 'treadmills', 'kuntokauppa.fi', 'jymir oy']",b'https://i.ytimg.com/vi/bAc8I4-n95o/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
1ATlnegKPT0,b'Gurkan Yalcin Highlight - Universal Gym',"b'Small Gurkan Yalcin highlight, more coming soon!'",3,0,5080,0,1,2008-09-15T01:01:49.000Z,UCyz1M_X71VXiJNcnqeeB8Pw,str81,"['thaiboxing', 'thaibox', 'thaiboks', 'gurkan', 'yalcin', 'universal', 'gym', 'uni', 'kickbox']",b'https://i.ytimg.com/vi/1ATlnegKPT0/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
1v9suDB5Ahk,b'\xe7\xa1\xac\xe8\x88\x89\xe5\x9c\x93\xe8\x83\x8c\xef\xbc\x9f\xe5\x89\x8d\xe8\xb9\xb2\xe9\x96\x93\xe6\xad\x87\xef\xbc\x9f(1/8/2015)',b'\xe8\x87\x89\xe6\x9b\xb8\xe9\x80\xa3\xe7\xb5\x90\xef\xbc\x9ahttps://www.facebook.com/akrofitness\n\xe7\x97\x9e\xe5\xae\xa2\xe9\x82\xa6\xef\xbc\x9ahttp://akrofitness.pixnet.net/blog',25,1,5079,0,9,2015-01-13T14:19:04.000Z,UC243U0AwpeajZ-AjYokEk1A,AkroFitness,['akrofitness'],b'https://i.ytimg.com/vi/1v9suDB5Ahk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
ZAbgpzTp4WY,b'Bill Grant Jerry Brainum Part IV end.m4v',"b""End of episodes with Mr. World Bill Grant and Nutritionist Jerry Brainum on Ric's Corner""",57,0,5078,0,4,2009-12-14T16:25:02.000Z,UCftO61iyhidN1H8P09mYkpg,ric drasin,"['ric drasin', 'pro wrestling', 'bodybuilding']",b'https://i.ytimg.com/vi/ZAbgpzTp4WY/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
5SnNKPBV3nk,b'Becoming Stronger [Best Of Yo Elliott]',"b""Enjoy watching Elliott's compilation of wisdom and knowledge in all his Yo Elliott video's. \nHelping, inspiring and motivating people on getting stronger and achieving goals in life. \nCan't thank him enough. \n\nBut once again, thank you Elliott.\n\n\n\n\n\nI do NOT own the song used in this video and it's used for educational use ONLY. \nAll the video's used in this compilation belongs to Elliott Hulse.\n\n\n\n\nSong: Zack Hemsey - -The Way (Instrumental)""",96,1,5078,0,15,2014-03-11T04:52:03.000Z,UCkeNOL1w2f-Zs0-H0WVLiDA,GG Bro,"['Best Of Yo Elliott]', 'elliot hulse', 'compilation', 'becoming stronger', 'grow stronger', 'strenght camp', 'yo elliot', 'best of yo elliot']",b'https://i.ytimg.com/vi/5SnNKPBV3nk/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
_IFniTl-4Qc,b'Pesagem Tuf Brasil 3 entre Kevin Souza x Mark Eddiva',b'Pesagem Tuf Brasil 3 entre Kevin Souza x Mark Eddiva',1,2,5078,0,1,2014-05-31T19:00:31.000Z,UC508-1ym7XF_xRup81uY2Bw,tvmmapara,"['Pesagem Tuf bRASIL 3', 'Tuf Brasil', 'Tuf Brasil 3', 'Mma Pará', 'Kevin Souza', 'Stance Fight Wear', 'Mark Eddiva']",b'https://i.ytimg.com/vi/_IFniTl-4Qc/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
V7iG8jiJIJE,b'Past week of daily max squatting - 270kg',"b'Top single or 2 from each day in the past week. Some good, some less good, but none of them ""true max"".'",150,2,5076,0,25,2014-09-07T19:20:19.000Z,UCKj55bkoUC3VYpY1Z2wcLkA,Tom Martin,['Squatting'],b'https://i.ytimg.com/vi/V7iG8jiJIJE/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
iZI4iK5YPVM,b'Training Zuhause: Profis - TRX #Jochen',"b'Heute gibt es TRX \xc3\x9cbungen von Jochen. Nichts f\xc3\xbcr Anf\xc3\xa4nger. Hier kommt ihr wirklich ins Schwitzen.\n\n\n Abonniere FitnessweltTV: http://goo.gl/XODuXO\nLike uns auf Facebook: http://fb.com/FitnessWeltTV\nFolge uns bei Instagram: http://instagram.com/FitnessWeltTV\n\nFitnessWeltTV bietet dir Motivation, Fitness, Workout und Ern\xc3\xa4hrungs Videos. Bei uns findest du alles, was du brauchst um k\xc3\xb6rperlich durchzustarten. Wir machen Anleitungen f\xc3\xbcr Bodybuilder, f\xc3\xbcr MMA Fighter oder f\xc3\xbcr Jedermann f\xc3\xbcr Zuhause. Au\xc3\x9ferdem seht ihr hier bei uns tolle Rezepte, die eurem Training nicht im Weg stehen.\nOb ihr euch auf Bauchmuskeln, Bizeps oder Brustmuskeln spezialisieren wollt; ob ihr einfach den ganzen K\xc3\xb6rper zuhause fit haltet oder ob ihr lieber ein hartes Cardio-Training im Studio absolviert; ob ihr Kick-Boxer seid oder wenn ihr nur noch die n\xc3\xb6tige Motivation braucht; wenn ihr euch einfach nur ein Sixpack antrainieren und abnehmen wollt: \nNEVER BACK DOWN! - JOIN FITNESSWELTTV!'",28,0,5071,0,0,2014-04-09T16:00:03.000Z,UC5JnL35Rt9nx4qWLR2rlbtg,FitnessWeltTV - Never back down.,"['FitnessWeltTV', 'Fitness', 'Welt', 'TV', 'Muskelaufbau zu hause', 'Muskel', 'Brust', 'Cardio', 'Trizeps', 'Bizeps', 'Po training', 'Bauch', 'workout', 'Muskelaufbau', 'Sixpack', 'Tutorial', 'Bodybuilding', 'übungen', 'How to', 'Motivation', 'Boxen', 'low', 'carb', 'Diät', 'Zumba', 'zyzz', 'Bodybuilding Motivation', 'Sport', 'Fitness Motivation', 'Flying', 'Ernährung', 'bauch beine po', 'ufc', 'fett', 'Körper', 'Abnehmen', 'hardcore', 'Crossfit', 'zucker', 'weight', 'Bauchmuskeltraining', 'Yoga', 'MMA', 'Fighter', 'Ess', 'Body', 'Transformation', 'Training', 'Kraft', 'rezept', 'the rock', 'fight', 'punch', 'BodyShaper']",b'https://i.ytimg.com/vi/iZI4iK5YPVM/default.jpg',"{u'regions': [], u'orientation': u'NotDetected', u'language': u'unk'}",False
